bp 1:	 1.000e+00	 1.000e+00	 1.000e+00	 1.000e+00	 1.000e+00	 3.750e+00	 3.750e+00	 3.750e+00	 3.750e+00	 3.750e+00	 6.500e+00	 6.500e+00	 6.500e+00	 6.500e+00	 6.500e+00	 9.250e+00	 9.250e+00	 9.250e+00	 9.250e+00	 9.250e+00	 1.200e+01	 1.200e+01	 1.200e+01	 1.200e+01	 1.200e+01
bp 2:	 5.000e-03	 8.750e-03	 1.250e-02	 1.625e-02	 2.000e-02	 5.000e-03	 8.750e-03	 1.250e-02	 1.625e-02	 2.000e-02	 5.000e-03	 8.750e-03	 1.250e-02	 1.625e-02	 2.000e-02	 5.000e-03	 8.750e-03	 1.250e-02	 1.625e-02	 2.000e-02	 5.000e-03	 8.750e-03	 1.250e-02	 1.625e-02	 2.000e-02
39	  5.01227484e-02	  5.01227484e-02	  5.01227484e-02	  5.01227484e-02	  5.01227484e-02	  5.01227484e-02	  5.01227484e-02	  5.01227484e-02	  5.01227484e-02	  5.01227484e-02	  5.01227484e-02	  5.01227484e-02	  5.01227484e-02	  5.01227484e-02	  5.01227484e-02	  5.01227484e-02	  5.01227484e-02	  5.01227484e-02	  5.01227484e-02	  5.01227484e-02	  5.01227484e-02	  5.01227484e-02	  5.01227484e-02	  5.01227484e-02	  5.01227484e-02
40	  5.64410350e-02	  5.64410350e-02	  5.64410350e-02	  5.64410350e-02	  5.64410350e-02	  5.64410350e-02	  5.64410350e-02	  5.64410350e-02	  5.64410350e-02	  5.64410350e-02	  5.64410350e-02	  5.64410350e-02	  5.64410350e-02	  5.64410350e-02	  5.64410350e-02	  5.64410350e-02	  5.64410350e-02	  5.64410350e-02	  5.64410350e-02	  5.64410350e-02	  5.64410350e-02	  5.64410350e-02	  5.64410350e-02	  5.64410350e-02	  5.64410350e-02
41	  6.32999572e-02	  6.32999572e-02	  6.32999572e-02	  6.32999572e-02	  6.32999572e-02	  6.32999572e-02	  6.32999572e-02	  6.32999572e-02	  6.32999572e-02	  6.32999572e-02	  6.32999572e-02	  6.32999572e-02	  6.32999572e-02	  6.32999572e-02	  6.32999572e-02	  6.32999572e-02	  6.32999572e-02	  6.32999572e-02	  6.32999572e-02	  6.32999572e-02	  6.32999572e-02	  6.32999572e-02	  6.32999572e-02	  6.32999572e-02	  6.32999572e-02
42	  7.06927466e-02	  7.06927466e-02	  7.06927466e-02	  7.06927466e-02	  7.06927466e-02	  7.06927466e-02	  7.06927466e-02	  7.06927466e-02	  7.06927466e-02	  7.06927466e-02	  7.06927466e-02	  7.06927466e-02	  7.06927466e-02	  7.06927466e-02	  7.06927466e-02	  7.06927466e-02	  7.06927466e-02	  7.06927466e-02	  7.06927466e-02	  7.06927466e-02	  7.06927466e-02	  7.06927466e-02	  7.06927466e-02	  7.06927466e-02	  7.06927466e-02
43	  7.86026065e-02	  7.86026065e-02	  7.86026065e-02	  7.86026065e-02	  7.86026065e-02	  7.86026065e-02	  7.86026065e-02	  7.86026065e-02	  7.86026065e-02	  7.86026065e-02	  7.86026065e-02	  7.86026065e-02	  7.86026065e-02	  7.86026065e-02	  7.86026065e-02	  7.86026065e-02	  7.86026065e-02	  7.86026065e-02	  7.86026065e-02	  7.86026065e-02	  7.86026065e-02	  7.86026065e-02	  7.86026065e-02	  7.86026065e-02	  7.86026065e-02
44	  8.70022098e-02	  8.70022098e-02	  8.70022098e-02	  8.70022098e-02	  8.70022098e-02	  8.70022098e-02	  8.70022098e-02	  8.70022098e-02	  8.70022098e-02	  8.70022098e-02	  8.70022098e-02	  8.70022098e-02	  8.70022098e-02	  8.70022098e-02	  8.70022098e-02	  8.70022098e-02	  8.70022098e-02	  8.70022098e-02	  8.70022098e-02	  8.70022098e-02	  8.70022098e-02	  8.70022098e-02	  8.70022098e-02	  8.70022098e-02	  8.70022098e-02
45	  9.58535541e-02	  9.58535541e-02	  9.58535541e-02	  9.58535541e-02	  9.58535541e-02	  9.58535541e-02	  9.58535541e-02	  9.58535541e-02	  9.58535541e-02	  9.58535541e-02	  9.58535541e-02	  9.58535541e-02	  9.58535541e-02	  9.58535541e-02	  9.58535541e-02	  9.58535541e-02	  9.58535541e-02	  9.58535541e-02	  9.58535541e-02	  9.58535541e-02	  9.58535541e-02	  9.58535541e-02	  9.58535541e-02	  9.58535541e-02	  9.58535541e-02
46	  1.05108213e-01	  1.05108213e-01	  1.05108213e-01	  1.05108213e-01	  1.05108213e-01	  1.05108213e-01	  1.05108213e-01	  1.05108213e-01	  1.05108213e-01	  1.05108213e-01	  1.05108213e-01	  1.05108213e-01	  1.05108213e-01	  1.05108213e-01	  1.05108213e-01	  1.05108213e-01	  1.05108213e-01	  1.05108213e-01	  1.05108213e-01	  1.05108213e-01	  1.05108213e-01	  1.05108213e-01	  1.05108213e-01	  1.05108213e-01	  1.05108213e-01
47	  1.14708007e-01	  1.14708007e-01	  1.14708007e-01	  1.14708007e-01	  1.14708007e-01	  1.14708007e-01	  1.14708007e-01	  1.14708007e-01	  1.14708007e-01	  1.14708007e-01	  1.14708007e-01	  1.14708007e-01	  1.14708007e-01	  1.14708007e-01	  1.14708007e-01	  1.14708007e-01	  1.14708007e-01	  1.14708007e-01	  1.14708007e-01	  1.14708007e-01	  1.14708007e-01	  1.14708007e-01	  1.14708007e-01	  1.14708007e-01	  1.14708007e-01
48	  1.24586085e-01	  1.24586085e-01	  1.24586085e-01	  1.24586085e-01	  1.24586085e-01	  1.24586085e-01	  1.24586085e-01	  1.24586085e-01	  1.24586085e-01	  1.24586085e-01	  1.24586085e-01	  1.24586085e-01	  1.24586085e-01	  1.24586085e-01	  1.24586085e-01	  1.24586085e-01	  1.24586085e-01	  1.24586085e-01	  1.24586085e-01	  1.24586085e-01	  1.24586085e-01	  1.24586085e-01	  1.24586085e-01	  1.24586085e-01	  1.24586085e-01
49	  1.34668392e-01	  1.34668392e-01	  1.34668392e-01	  1.34668392e-01	  1.34668392e-01	  1.34668392e-01	  1.34668392e-01	  1.34668392e-01	  1.34668392e-01	  1.34668392e-01	  1.34668392e-01	  1.34668392e-01	  1.34668392e-01	  1.34668392e-01	  1.34668392e-01	  1.34668392e-01	  1.34668392e-01	  1.34668392e-01	  1.34668392e-01	  1.34668392e-01	  1.34668392e-01	  1.34668392e-01	  1.34668392e-01	  1.34668392e-01	  1.34668392e-01
50	  1.44875474e-01	  1.44875474e-01	  1.44875474e-01	  1.44875474e-01	  1.44875474e-01	  1.44875474e-01	  1.44875474e-01	  1.44875474e-01	  1.44875474e-01	  1.44875474e-01	  1.44875474e-01	  1.44875474e-01	  1.44875474e-01	  1.44875474e-01	  1.44875474e-01	  1.44875474e-01	  1.44875474e-01	  1.44875474e-01	  1.44875474e-01	  1.44875474e-01	  1.44875474e-01	  1.44875474e-01	  1.44875474e-01	  1.44875474e-01	  1.44875474e-01
51	  1.55124526e-01	  1.55124526e-01	  1.55124526e-01	  1.55124526e-01	  1.55124526e-01	  1.55124526e-01	  1.55124526e-01	  1.55124526e-01	  1.55124526e-01	  1.55124526e-01	  1.55124526e-01	  1.55124526e-01	  1.55124526e-01	  1.55124526e-01	  1.55124526e-01	  1.55124526e-01	  1.55124526e-01	  1.55124526e-01	  1.55124526e-01	  1.55124526e-01	  1.55124526e-01	  1.55124526e-01	  1.55124526e-01	  1.55124526e-01	  1.55124526e-01
52	  1.65331608e-01	  1.65331608e-01	  1.65331608e-01	  1.65331608e-01	  1.65331608e-01	  1.65331608e-01	  1.65331608e-01	  1.65331608e-01	  1.65331608e-01	  1.65331608e-01	  1.65331608e-01	  1.65331608e-01	  1.65331608e-01	  1.65331608e-01	  1.65331608e-01	  1.65331608e-01	  1.65331608e-01	  1.65331608e-01	  1.65331608e-01	  1.65331608e-01	  1.65331608e-01	  1.65331608e-01	  1.65331608e-01	  1.65331608e-01	  1.65331608e-01
53	  1.75413915e-01	  1.75413915e-01	  1.75413915e-01	  1.75413915e-01	  1.75413915e-01	  1.75413915e-01	  1.75413915e-01	  1.75413915e-01	  1.75413915e-01	  1.75413915e-01	  1.75413915e-01	  1.75413915e-01	  1.75413915e-01	  1.75413915e-01	  1.75413915e-01	  1.75413915e-01	  1.75413915e-01	  1.75413915e-01	  1.75413915e-01	  1.75413915e-01	  1.75413915e-01	  1.75413915e-01	  1.75413915e-01	  1.75413915e-01	  1.75413915e-01
54	  1.85291993e-01	  1.85291993e-01	  1.85291993e-01	  1.85291993e-01	  1.85291993e-01	  1.85291993e-01	  1.85291993e-01	  1.85291993e-01	  1.85291993e-01	  1.85291993e-01	  1.85291993e-01	  1.85291993e-01	  1.85291993e-01	  1.85291993e-01	  1.85291993e-01	  1.85291993e-01	  1.85291993e-01	  1.85291993e-01	  1.85291993e-01	  1.85291993e-01	  1.85291993e-01	  1.85291993e-01	  1.85291993e-01	  1.85291993e-01	  1.85291993e-01
55	  1.94891787e-01	  1.94891787e-01	  1.94891787e-01	  1.94891787e-01	  1.94891787e-01	  1.94891787e-01	  1.94891787e-01	  1.94891787e-01	  1.94891787e-01	  1.94891787e-01	  1.94891787e-01	  1.94891787e-01	  1.94891787e-01	  1.94891787e-01	  1.94891787e-01	  1.94891787e-01	  1.94891787e-01	  1.94891787e-01	  1.94891787e-01	  1.94891787e-01	  1.94891787e-01	  1.94891787e-01	  1.94891787e-01	  1.94891787e-01	  1.94891787e-01
56	  2.04146446e-01	  2.04146446e-01	  2.04146446e-01	  2.04146446e-01	  2.04146446e-01	  2.04146446e-01	  2.04146446e-01	  2.04146446e-01	  2.04146446e-01	  2.04146446e-01	  2.04146446e-01	  2.04146446e-01	  2.04146446e-01	  2.04146446e-01	  2.04146446e-01	  2.04146446e-01	  2.04146446e-01	  2.04146446e-01	  2.04146446e-01	  2.04146446e-01	  2.04146446e-01	  2.04146446e-01	  2.04146446e-01	  2.04146446e-01	  2.04146446e-01
57	  2.12997790e-01	  2.12997790e-01	  2.12997790e-01	  2.12997790e-01	  2.12997790e-01	  2.12997790e-01	  2.12997790e-01	  2.12997790e-01	  2.12997790e-01	  2.12997790e-01	  2.12997790e-01	  2.12997790e-01	  2.12997790e-01	  2.12997790e-01	  2.12997790e-01	  2.12997790e-01	  2.12997790e-01	  2.12997790e-01	  2.12997790e-01	  2.12997790e-01	  2.12997790e-01	  2.12997790e-01	  2.12997790e-01	  2.12997790e-01	  2.12997790e-01
58	  2.21397394e-01	  2.21397394e-01	  2.21397394e-01	  2.21397394e-01	  2.21397394e-01	  2.21397394e-01	  2.21397394e-01	  2.21397394e-01	  2.21397394e-01	  2.21397394e-01	  2.21397394e-01	  2.21397394e-01	  2.21397394e-01	  2.21397394e-01	  2.21397394e-01	  2.21397394e-01	  2.21397394e-01	  2.21397394e-01	  2.21397394e-01	  2.21397394e-01	  2.21397394e-01	  2.21397394e-01	  2.21397394e-01	  2.21397394e-01	  2.21397394e-01
59	  2.29307253e-01	  2.29307253e-01	  2.29307253e-01	  2.29307253e-01	  2.29307253e-01	  2.29307253e-01	  2.29307253e-01	  2.29307253e-01	  2.29307253e-01	  2.29307253e-01	  2.29307253e-01	  2.29307253e-01	  2.29307253e-01	  2.29307253e-01	  2.29307253e-01	  2.29307253e-01	  2.29307253e-01	  2.29307253e-01	  2.29307253e-01	  2.29307253e-01	  2.29307253e-01	  2.29307253e-01	  2.29307253e-01	  2.29307253e-01	  2.29307253e-01
60	  2.36700043e-01	  2.36700043e-01	  2.36700043e-01	  2.36700043e-01	  2.36700043e-01	  2.36700043e-01	  2.36700043e-01	  2.36700043e-01	  2.36700043e-01	  2.36700043e-01	  2.36700043e-01	  2.36700043e-01	  2.36700043e-01	  2.36700043e-01	  2.36700043e-01	  2.36700043e-01	  2.36700043e-01	  2.36700043e-01	  2.36700043e-01	  2.36700043e-01	  2.36700043e-01	  2.36700043e-01	  2.36700043e-01	  2.36700043e-01	  2.36700043e-01
61	  2.43558965e-01	  2.43558965e-01	  2.43558965e-01	  2.43558965e-01	  2.43558965e-01	  2.43558965e-01	  2.43558965e-01	  2.43558965e-01	  2.43558965e-01	  2.43558965e-01	  2.43558965e-01	  2.43558965e-01	  2.43558965e-01	  2.43558965e-01	  2.43558965e-01	  2.43558965e-01	  2.43558965e-01	  2.43558965e-01	  2.43558965e-01	  2.43558965e-01	  2.43558965e-01	  2.43558965e-01	  2.43558965e-01	  2.43558965e-01	  2.43558965e-01
62	  2.49877252e-01	  2.49877252e-01	  2.49877252e-01	  2.49877252e-01	  2.49877252e-01	  2.49877252e-01	  2.49877252e-01	  2.49877252e-01	  2.49877252e-01	  2.49877252e-01	  2.49877252e-01	  2.49877252e-01	  2.49877252e-01	  2.49877252e-01	  2.49877252e-01	  2.49877252e-01	  2.49877252e-01	  2.49877252e-01	  2.49877252e-01	  2.49877252e-01	  2.49877252e-01	  2.49877252e-01	  2.49877252e-01	  2.49877252e-01	  2.49877252e-01
63	  2.55657363e-01	  2.55657363e-01	  2.55657363e-01	  2.55657363e-01	  2.55657363e-01	  2.55657363e-01	  2.55657363e-01	  2.55657363e-01	  2.55657363e-01	  2.55657363e-01	  2.55657363e-01	  2.55657363e-01	  2.55657363e-01	  2.55657363e-01	  2.55657363e-01	  2.55657363e-01	  2.55657363e-01	  2.55657363e-01	  2.55657363e-01	  2.55657363e-01	  2.55657363e-01	  2.55657363e-01	  2.55657363e-01	  2.55657363e-01	  2.55657363e-01
64	  2.60909954e-01	  2.60909954e-01	  2.60909954e-01	  2.60909954e-01	  2.60909954e-01	  2.60909954e-01	  2.60909954e-01	  2.60909954e-01	  2.60909954e-01	  2.60909954e-01	  2.60909954e-01	  2.60909954e-01	  2.60909954e-01	  2.60909954e-01	  2.60909954e-01	  2.60909954e-01	  2.60909954e-01	  2.60909954e-01	  2.60909954e-01	  2.60909954e-01	  2.60909954e-01	  2.60909954e-01	  2.60909954e-01	  2.60909954e-01	  2.60909954e-01
65	  2.65652687e-01	  2.65652687e-01	  2.65652687e-01	  2.65652687e-01	  2.65652687e-01	  2.65652687e-01	  2.65652687e-01	  2.65652687e-01	  2.65652687e-01	  2.65652687e-01	  2.65652687e-01	  2.65652687e-01	  2.65652687e-01	  2.65652687e-01	  2.65652687e-01	  2.65652687e-01	  2.65652687e-01	  2.65652687e-01	  2.65652687e-01	  2.65652687e-01	  2.65652687e-01	  2.65652687e-01	  2.65652687e-01	  2.65652687e-01	  2.65652687e-01
66	  2.69908948e-01	  2.69908948e-01	  2.69908948e-01	  2.69908948e-01	  2.69908948e-01	  2.69908948e-01	  2.69908948e-01	  2.69908948e-01	  2.69908948e-01	  2.69908948e-01	  2.69908948e-01	  2.69908948e-01	  2.69908948e-01	  2.69908948e-01	  2.69908948e-01	  2.69908948e-01	  2.69908948e-01	  2.69908948e-01	  2.69908948e-01	  2.69908948e-01	  2.69908948e-01	  2.69908948e-01	  2.69908948e-01	  2.69908948e-01	  2.69908948e-01
67	  2.73706552e-01	  2.73706552e-01	  2.73706552e-01	  2.73706552e-01	  2.73706552e-01	  2.73706552e-01	  2.73706552e-01	  2.73706552e-01	  2.73706552e-01	  2.73706552e-01	  2.73706552e-01	  2.73706552e-01	  2.73706552e-01	  2.73706552e-01	  2.73706552e-01	  2.73706552e-01	  2.73706552e-01	  2.73706552e-01	  2.73706552e-01	  2.73706552e-01	  2.73706552e-01	  2.73706552e-01	  2.73706552e-01	  2.73706552e-01	  2.73706552e-01
68	  2.77076478e-01	  2.77076478e-01	  2.77076478e-01	  2.77076478e-01	  2.77076478e-01	  2.77076478e-01	  2.77076478e-01	  2.77076478e-01	  2.77076478e-01	  2.77076478e-01	  2.77076478e-01	  2.77076478e-01	  2.77076478e-01	  2.77076478e-01	  2.77076478e-01	  2.77076478e-01	  2.77076478e-01	  2.77076478e-01	  2.77076478e-01	  2.77076478e-01	  2.77076478e-01	  2.77076478e-01	  2.77076478e-01	  2.77076478e-01	  2.77076478e-01
69	  2.80051695e-01	  2.80051695e-01	  2.80051695e-01	  2.80051695e-01	  2.80051695e-01	  2.80051695e-01	  2.80051695e-01	  2.80051695e-01	  2.80051695e-01	  2.80051695e-01	  2.80051695e-01	  2.80051695e-01	  2.80051695e-01	  2.80051695e-01	  2.80051695e-01	  2.80051695e-01	  2.80051695e-01	  2.80051695e-01	  2.80051695e-01	  2.80051695e-01	  2.80051695e-01	  2.80051695e-01	  2.80051695e-01	  2.80051695e-01	  2.80051695e-01
70	  2.82666104e-01	  2.82666104e-01	  2.82666104e-01	  2.82666104e-01	  2.82666104e-01	  2.82666104e-01	  2.82666104e-01	  2.82666104e-01	  2.82666104e-01	  2.82666104e-01	  2.82666104e-01	  2.82666104e-01	  2.82666104e-01	  2.82666104e-01	  2.82666104e-01	  2.82666104e-01	  2.82666104e-01	  2.82666104e-01	  2.82666104e-01	  2.82666104e-01	  2.82666104e-01	  2.82666104e-01	  2.82666104e-01	  2.82666104e-01	  2.82666104e-01
71	  2.84953628e-01	  2.84953628e-01	  2.84953628e-01	  2.84953628e-01	  2.84953628e-01	  2.84953628e-01	  2.84953628e-01	  2.84953628e-01	  2.84953628e-01	  2.84953628e-01	  2.84953628e-01	  2.84953628e-01	  2.84953628e-01	  2.84953628e-01	  2.84953628e-01	  2.84953628e-01	  2.84953628e-01	  2.84953628e-01	  2.84953628e-01	  2.84953628e-01	  2.84953628e-01	  2.84953628e-01	  2.84953628e-01	  2.84953628e-01	  2.84953628e-01
72	  2.86947451e-01	  2.86947451e-01	  2.86947451e-01	  2.86947451e-01	  2.86947451e-01	  2.86947451e-01	  2.86947451e-01	  2.86947451e-01	  2.86947451e-01	  2.86947451e-01	  2.86947451e-01	  2.86947451e-01	  2.86947451e-01	  2.86947451e-01	  2.86947451e-01	  2.86947451e-01	  2.86947451e-01	  2.86947451e-01	  2.86947451e-01	  2.86947451e-01	  2.86947451e-01	  2.86947451e-01	  2.86947451e-01	  2.86947451e-01	  2.86947451e-01
73	  2.88679421e-01	  2.88679421e-01	  2.88679421e-01	  2.88679421e-01	  2.88679421e-01	  2.88679421e-01	  2.88679421e-01	  2.88679421e-01	  2.88679421e-01	  2.88679421e-01	  2.88679421e-01	  2.88679421e-01	  2.88679421e-01	  2.88679421e-01	  2.88679421e-01	  2.88679421e-01	  2.88679421e-01	  2.88679421e-01	  2.88679421e-01	  2.88679421e-01	  2.88679421e-01	  2.88679421e-01	  2.88679421e-01	  2.88679421e-01	  2.88679421e-01
74	  2.90179600e-01	  2.90179600e-01	  2.90179600e-01	  2.90179600e-01	  2.90179600e-01	  2.90179600e-01	  2.90179600e-01	  2.90179600e-01	  2.90179600e-01	  2.90179600e-01	  2.90179600e-01	  2.90179600e-01	  2.90179600e-01	  2.90179600e-01	  2.90179600e-01	  2.90179600e-01	  2.90179600e-01	  2.90179600e-01	  2.90179600e-01	  2.90179600e-01	  2.90179600e-01	  2.90179600e-01	  2.90179600e-01	  2.90179600e-01	  2.90179600e-01
75	  2.91475952e-01	  2.91475952e-01	  2.91475952e-01	  2.91475952e-01	  2.91475952e-01	  2.91475952e-01	  2.91475952e-01	  2.91475952e-01	  2.91475952e-01	  2.91475952e-01	  2.91475952e-01	  2.91475952e-01	  2.91475952e-01	  2.91475952e-01	  2.91475952e-01	  2.91475952e-01	  2.91475952e-01	  2.91475952e-01	  2.91475952e-01	  2.91475952e-01	  2.91475952e-01	  2.91475952e-01	  2.91475952e-01	  2.91475952e-01	  2.91475952e-01
76	  2.92594158e-01	  2.92594158e-01	  2.92594158e-01	  2.92594158e-01	  2.92594158e-01	  2.92594158e-01	  2.92594158e-01	  2.92594158e-01	  2.92594158e-01	  2.92594158e-01	  2.92594158e-01	  2.92594158e-01	  2.92594158e-01	  2.92594158e-01	  2.92594158e-01	  2.92594158e-01	  2.92594158e-01	  2.92594158e-01	  2.92594158e-01	  2.92594158e-01	  2.92594158e-01	  2.92594158e-01	  2.92594158e-01	  2.92594158e-01	  2.92594158e-01
77	  2.93557529e-01	  2.93557529e-01	  2.93557529e-01	  2.93557529e-01	  2.93557529e-01	  2.93557529e-01	  2.93557529e-01	  2.93557529e-01	  2.93557529e-01	  2.93557529e-01	  2.93557529e-01	  2.93557529e-01	  2.93557529e-01	  2.93557529e-01	  2.93557529e-01	  2.93557529e-01	  2.93557529e-01	  2.93557529e-01	  2.93557529e-01	  2.93557529e-01	  2.93557529e-01	  2.93557529e-01	  2.93557529e-01	  2.93557529e-01	  2.93557529e-01
78	  2.94387006e-01	  2.94387006e-01	  2.94387006e-01	  2.94387006e-01	  2.94387006e-01	  2.94387006e-01	  2.94387006e-01	  2.94387006e-01	  2.94387006e-01	  2.94387006e-01	  2.94387006e-01	  2.94387006e-01	  2.94387006e-01	  2.94387006e-01	  2.94387006e-01	  2.94387006e-01	  2.94387006e-01	  2.94387006e-01	  2.94387006e-01	  2.94387006e-01	  2.94387006e-01	  2.94387006e-01	  2.94387006e-01	  2.94387006e-01	  2.94387006e-01
79	  2.95101230e-01	  2.95101230e-01	  2.95101230e-01	  2.95101230e-01	  2.95101230e-01	  2.95101230e-01	  2.95101230e-01	  2.95101230e-01	  2.95101230e-01	  2.95101230e-01	  2.95101230e-01	  2.95101230e-01	  2.95101230e-01	  2.95101230e-01	  2.95101230e-01	  2.95101230e-01	  2.95101230e-01	  2.95101230e-01	  2.95101230e-01	  2.95101230e-01	  2.95101230e-01	  2.95101230e-01	  2.95101230e-01	  2.95101230e-01	  2.95101230e-01
80	  2.95716653e-01	  2.95716653e-01	  2.95716653e-01	  2.95716653e-01	  2.95716653e-01	  2.95716653e-01	  2.95716653e-01	  2.95716653e-01	  2.95716653e-01	  2.95716653e-01	  2.95716653e-01	  2.95716653e-01	  2.95716653e-01	  2.95716653e-01	  2.95716653e-01	  2.95716653e-01	  2.95716653e-01	  2.95716653e-01	  2.95716653e-01	  2.95716653e-01	  2.95716653e-01	  2.95716653e-01	  2.95716653e-01	  2.95716653e-01	  2.95716653e-01
81	  2.96247689e-01	  2.96247689e-01	  2.96247689e-01	  2.96247689e-01	  2.96247689e-01	  2.96247689e-01	  2.96247689e-01	  2.96247689e-01	  2.96247689e-01	  2.96247689e-01	  2.96247689e-01	  2.96247689e-01	  2.96247689e-01	  2.96247689e-01	  2.96247689e-01	  2.96247689e-01	  2.96247689e-01	  2.96247689e-01	  2.96247689e-01	  2.96247689e-01	  2.96247689e-01	  2.96247689e-01	  2.96247689e-01	  2.96247689e-01	  2.96247689e-01
82	  2.96706880e-01	  2.96706880e-01	  2.96706880e-01	  2.96706880e-01	  2.96706880e-01	  2.96706880e-01	  2.96706880e-01	  2.96706880e-01	  2.96706880e-01	  2.96706880e-01	  2.96706880e-01	  2.96706880e-01	  2.96706880e-01	  2.96706880e-01	  2.96706880e-01	  2.96706880e-01	  2.96706880e-01	  2.96706880e-01	  2.96706880e-01	  2.96706880e-01	  2.96706880e-01	  2.96706880e-01	  2.96706880e-01	  2.96706880e-01	  2.96706880e-01
83	  2.97105078e-01	  2.97105078e-01	  2.97105078e-01	  2.97105078e-01	  2.97105078e-01	  2.97105078e-01	  2.97105078e-01	  2.97105078e-01	  2.97105078e-01	  2.97105078e-01	  2.97105078e-01	  2.97105078e-01	  2.97105078e-01	  2.97105078e-01	  2.97105078e-01	  2.97105078e-01	  2.97105078e-01	  2.97105078e-01	  2.97105078e-01	  2.97105078e-01	  2.97105078e-01	  2.97105078e-01	  2.97105078e-01	  2.97105078e-01	  2.97105078e-01
84	  2.97451624e-01	  2.97451624e-01	  2.97451624e-01	  2.97451624e-01	  2.97451624e-01	  2.97451624e-01	  2.97451624e-01	  2.97451624e-01	  2.97451624e-01	  2.97451624e-01	  2.97451624e-01	  2.97451624e-01	  2.97451624e-01	  2.97451624e-01	  2.97451624e-01	  2.97451624e-01	  2.97451624e-01	  2.97451624e-01	  2.97451624e-01	  2.97451624e-01	  2.97451624e-01	  2.97451624e-01	  2.97451624e-01	  2.97451624e-01	  2.97451624e-01
85	  2.97754521e-01	  2.97754521e-01	  2.97754521e-01	  2.97754521e-01	  2.97754521e-01	  2.97754521e-01	  2.97754521e-01	  2.97754521e-01	  2.97754521e-01	  2.97754521e-01	  2.97754521e-01	  2.97754521e-01	  2.97754521e-01	  2.97754521e-01	  2.97754521e-01	  2.97754521e-01	  2.97754521e-01	  2.97754521e-01	  2.97754521e-01	  2.97754521e-01	  2.97754521e-01	  2.97754521e-01	  2.97754521e-01	  2.97754521e-01	  2.97754521e-01
86	  2.98020602e-01	  2.98020602e-01	  2.98020602e-01	  2.98020602e-01	  2.98020602e-01	  2.98020602e-01	  2.98020602e-01	  2.98020602e-01	  2.98020602e-01	  2.98020602e-01	  2.98020602e-01	  2.98020602e-01	  2.98020602e-01	  2.98020602e-01	  2.98020602e-01	  2.98020602e-01	  2.98020602e-01	  2.98020602e-01	  2.98020602e-01	  2.98020602e-01	  2.98020602e-01	  2.98020602e-01	  2.98020602e-01	  2.98020602e-01	  2.98020602e-01
87	  2.98255686e-01	  2.98255686e-01	  2.98255686e-01	  2.98255686e-01	  2.98255686e-01	  2.98255686e-01	  2.98255686e-01	  2.98255686e-01	  2.98255686e-01	  2.98255686e-01	  2.98255686e-01	  2.98255686e-01	  2.98255686e-01	  2.98255686e-01	  2.98255686e-01	  2.98255686e-01	  2.98255686e-01	  2.98255686e-01	  2.98255686e-01	  2.98255686e-01	  2.98255686e-01	  2.98255686e-01	  2.98255686e-01	  2.98255686e-01	  2.98255686e-01
88	  2.98464715e-01	  2.98464715e-01	  2.98464715e-01	  2.98464715e-01	  2.98464715e-01	  2.98464715e-01	  2.98464715e-01	  2.98464715e-01	  2.98464715e-01	  2.98464715e-01	  2.98464715e-01	  2.98464715e-01	  2.98464715e-01	  2.98464715e-01	  2.98464715e-01	  2.98464715e-01	  2.98464715e-01	  2.98464715e-01	  2.98464715e-01	  2.98464715e-01	  2.98464715e-01	  2.98464715e-01	  2.98464715e-01	  2.98464715e-01	  2.98464715e-01
89	  2.98651886e-01	  2.98651886e-01	  2.98651886e-01	  2.98651886e-01	  2.98651886e-01	  2.98651886e-01	  2.98651886e-01	  2.98651886e-01	  2.98651886e-01	  2.98651886e-01	  2.98651886e-01	  2.98651886e-01	  2.98651886e-01	  2.98651886e-01	  2.98651886e-01	  2.98651886e-01	  2.98651886e-01	  2.98651886e-01	  2.98651886e-01	  2.98651886e-01	  2.98651886e-01	  2.98651886e-01	  2.98651886e-01	  2.98651886e-01	  2.98651886e-01
90	  2.98820758e-01	  2.98820758e-01	  2.98820758e-01	  2.98820758e-01	  2.98820758e-01	  2.98820758e-01	  2.98820758e-01	  2.98820758e-01	  2.98820758e-01	  2.98820758e-01	  2.98820758e-01	  2.98820758e-01	  2.98820758e-01	  2.98820758e-01	  2.98820758e-01	  2.98820758e-01	  2.98820758e-01	  2.98820758e-01	  2.98820758e-01	  2.98820758e-01	  2.98820758e-01	  2.98820758e-01	  2.98820758e-01	  2.98820758e-01	  2.98820758e-01
91	  2.98974355e-01	  2.98974355e-01	  2.98974355e-01	  2.98974355e-01	  2.98974355e-01	  2.98974355e-01	  2.98974355e-01	  2.98974355e-01	  2.98974355e-01	  2.98974355e-01	  2.98974355e-01	  2.98974355e-01	  2.98974355e-01	  2.98974355e-01	  2.98974355e-01	  2.98974355e-01	  2.98974355e-01	  2.98974355e-01	  2.98974355e-01	  2.98974355e-01	  2.98974355e-01	  2.98974355e-01	  2.98974355e-01	  2.98974355e-01	  2.98974355e-01
